Provider,PotentialFraud,inp_claim_count,inp_total_reimb,inp_mean_reimb,inp_unique_bene,outp_claim_count,outp_total_reimb,outp_mean_reimb,outp_unique_bene,total_claim_count,total_reimb,total_unique_bene,claims_per_bene,inp_to_outp_ratio
PRV57198,No,3.0,16000.0,5333.333333333333,3.0,4.0,150.0,37.5,3.0,7.0,16150.0,6.0,1.0,0.6
PRV57199,No,,,,,1.0,1300.0,1300.0,1.0,1.0,1300.0,1.0,0.5,0.0
PRV57200,No,,,,,1.0,700.0,700.0,1.0,1.0,700.0,1.0,0.5,0.0
PRV57202,No,,,,,7.0,720.0,102.85714285714286,7.0,7.0,720.0,7.0,0.875,0.0
PRV57203,No,2.0,38000.0,19000.0,2.0,8.0,1460.0,182.5,8.0,10.0,39460.0,10.0,0.9090909090909091,0.2222222222222222
PRV57204,Yes,12.0,81000.0,6750.0,8.0,7.0,1030.0,147.14285714285714,6.0,19.0,82030.0,14.0,1.2666666666666666,1.5
PRV57205,No,6.0,74000.0,12333.333333333334,6.0,3.0,340.0,113.33333333333333,3.0,9.0,74340.0,9.0,0.9,1.5
PRV57206,Yes,4.0,30300.0,7575.0,4.0,30.0,8140.0,271.3333333333333,13.0,34.0,38440.0,17.0,1.8888888888888888,0.12903225806451613
PRV57207,No,,,,,5.0,260.0,52.0,4.0,5.0,260.0,4.0,1.0,0.0
PRV57208,No,6.0,132000.0,22000.0,6.0,11.0,2450.0,222.72727272727272,11.0,17.0,134450.0,17.0,0.9444444444444444,0.5
PRV57209,Yes,8.0,89000.0,11125.0,8.0,49.0,17820.0,363.6734693877551,26.0,57.0,106820.0,34.0,1.6285714285714286,0.16
PRV57210,Yes,5.0,62000.0,12400.0,3.0,2.0,240.0,120.0,2.0,7.0,62240.0,5.0,1.1666666666666667,1.6666666666666667
PRV57211,No,5.0,35000.0,7000.0,5.0,8.0,1980.0,247.5,7.0,13.0,36980.0,12.0,1.0,0.5555555555555556
PRV57212,No,,,,,5.0,1850.0,370.0,3.0,5.0,1850.0,3.0,1.25,0.0
PRV57213,No,,,,,9.0,780.0,86.66666666666667,8.0,9.0,780.0,8.0,1.0,0.0
PRV57215,No,2.0,21000.0,10500.0,2.0,1.0,60.0,60.0,1.0,3.0,21060.0,3.0,0.75,1.0
PRV57216,No,7.0,48000.0,6857.142857142857,7.0,1.0,40.0,40.0,1.0,8.0,48040.0,8.0,0.8888888888888888,3.5
PRV57217,No,4.0,63000.0,15750.0,4.0,4.0,720.0,180.0,3.0,8.0,63720.0,7.0,1.0,0.8
PRV57218,No,,,,,24.0,10990.0,457.9166666666667,18.0,24.0,10990.0,18.0,1.263157894736842,0.0
PRV57219,No,,,,,3.0,190.0,63.333333333333336,2.0,3.0,190.0,2.0,1.0,0.0
PRV57223,Yes,19.0,187000.0,9842.105263157895,17.0,3.0,760.0,253.33333333333334,3.0,22.0,187760.0,20.0,1.0476190476190477,4.75
PRV57224,No,1.0,5000.0,5000.0,1.0,11.0,1950.0,177.27272727272728,7.0,12.0,6950.0,8.0,1.3333333333333333,0.08333333333333333
PRV57225,No,30.0,266400.0,8880.0,28.0,6.0,930.0,155.0,6.0,36.0,267330.0,34.0,1.0285714285714285,4.285714285714286
PRV57227,No,15.0,148000.0,9866.666666666666,14.0,1.0,20.0,20.0,1.0,16.0,148020.0,15.0,1.0,7.5
PRV57228,No,23.0,202000.0,8782.608695652174,20.0,28.0,8580.0,306.42857142857144,22.0,51.0,210580.0,42.0,1.186046511627907,0.7931034482758621
PRV57230,Yes,19.0,179000.0,9421.052631578947,17.0,12.0,6910.0,575.8333333333334,11.0,31.0,185910.0,28.0,1.0689655172413792,1.4615384615384615
PRV57231,No,8.0,59000.0,7375.0,8.0,3.0,620.0,206.66666666666666,3.0,11.0,59620.0,11.0,0.9166666666666666,2.0
PRV57232,No,,,,,1.0,40.0,40.0,1.0,1.0,40.0,1.0,0.5,0.0
PRV57233,No,,,,,1.0,3300.0,3300.0,1.0,1.0,3300.0,1.0,0.5,0.0
PRV57234,No,7.0,71000.0,10142.857142857143,7.0,3.0,360.0,120.0,3.0,10.0,71360.0,10.0,0.9090909090909091,1.75
PRV57235,No,2.0,22000.0,11000.0,2.0,2.0,530.0,265.0,1.0,4.0,22530.0,3.0,1.0,0.6666666666666666
PRV57236,No,,,,,18.0,3410.0,189.44444444444446,6.0,18.0,3410.0,6.0,2.5714285714285716,0.0
PRV57238,No,,,,,4.0,400.0,100.0,3.0,4.0,400.0,3.0,1.0,0.0
PRV57239,No,,,,,1.0,50.0,50.0,1.0,1.0,50.0,1.0,0.5,0.0
PRV57240,No,,,,,2.0,930.0,465.0,2.0,2.0,930.0,2.0,0.6666666666666666,0.0
PRV57241,No,,,,,7.0,5190.0,741.4285714285714,4.0,7.0,5190.0,4.0,1.4,0.0
PRV57242,No,,,,,6.0,870.0,145.0,2.0,6.0,870.0,2.0,2.0,0.0
PRV57244,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57245,No,,,,,6.0,2450.0,408.3333333333333,2.0,6.0,2450.0,2.0,2.0,0.0
PRV57246,No,,,,,1.0,100.0,100.0,1.0,1.0,100.0,1.0,0.5,0.0
PRV57247,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57248,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57250,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57251,No,9.0,54000.0,6000.0,8.0,,,,,9.0,54000.0,8.0,1.0,9.0
PRV57252,No,2.0,13000.0,6500.0,2.0,,,,,2.0,13000.0,2.0,0.6666666666666666,2.0
PRV57253,No,,,,,7.0,770.0,110.0,5.0,7.0,770.0,5.0,1.1666666666666667,0.0
PRV57255,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57256,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57257,No,,,,,1.0,500.0,500.0,1.0,1.0,500.0,1.0,0.5,0.0
PRV57259,No,,,,,7.0,4770.0,681.4285714285714,3.0,7.0,4770.0,3.0,1.75,0.0
PRV57261,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57262,No,,,,,2.0,900.0,450.0,1.0,2.0,900.0,1.0,1.0,0.0
PRV57263,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57264,No,,,,,2.0,150.0,75.0,2.0,2.0,150.0,2.0,0.6666666666666666,0.0
PRV57265,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57266,No,,,,,5.0,3170.0,634.0,4.0,5.0,3170.0,4.0,1.0,0.0
PRV57269,No,,,,,8.0,1830.0,228.75,3.0,8.0,1830.0,3.0,2.0,0.0
PRV57270,No,,,,,1.0,500.0,500.0,1.0,1.0,500.0,1.0,0.5,0.0
PRV57272,No,,,,,4.0,600.0,150.0,3.0,4.0,600.0,3.0,1.0,0.0
PRV57273,No,,,,,3.0,130.0,43.333333333333336,1.0,3.0,130.0,1.0,1.5,0.0
PRV57274,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57275,No,,,,,5.0,370.0,74.0,4.0,5.0,370.0,4.0,1.0,0.0
PRV57276,No,,,,,1.0,300.0,300.0,1.0,1.0,300.0,1.0,0.5,0.0
PRV57277,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57278,No,,,,,1.0,300.0,300.0,1.0,1.0,300.0,1.0,0.5,0.0
PRV57280,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57282,Yes,,,,,4.0,1170.0,292.5,2.0,4.0,1170.0,2.0,1.3333333333333333,0.0
PRV57283,No,,,,,1.0,900.0,900.0,1.0,1.0,900.0,1.0,0.5,0.0
PRV57284,Yes,16.0,131000.0,8187.5,16.0,,,,,16.0,131000.0,16.0,0.9411764705882353,16.0
PRV57285,No,7.0,72000.0,10285.714285714286,7.0,,,,,7.0,72000.0,7.0,0.875,7.0
PRV57286,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57287,No,,,,,25.0,7920.0,316.8,11.0,25.0,7920.0,11.0,2.0833333333333335,0.0
PRV57288,No,,,,,6.0,2980.0,496.6666666666667,4.0,6.0,2980.0,4.0,1.2,0.0
PRV57289,No,,,,,2.0,5100.0,2550.0,2.0,2.0,5100.0,2.0,0.6666666666666666,0.0
PRV57290,No,1.0,0.0,0.0,1.0,,,,,1.0,0.0,1.0,0.5,1.0
PRV57291,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57293,No,7.0,68000.0,9714.285714285714,5.0,,,,,7.0,68000.0,5.0,1.1666666666666667,7.0
PRV57294,No,2.0,12000.0,6000.0,2.0,,,,,2.0,12000.0,2.0,0.6666666666666666,2.0
PRV57295,Yes,7.0,81000.0,11571.42857142857,7.0,,,,,7.0,81000.0,7.0,0.875,7.0
PRV57297,Yes,6.0,40000.0,6666.666666666667,6.0,,,,,6.0,40000.0,6.0,0.8571428571428571,6.0
PRV57298,No,2.0,7000.0,3500.0,2.0,,,,,2.0,7000.0,2.0,0.6666666666666666,2.0
PRV57299,No,5.0,27000.0,5400.0,5.0,,,,,5.0,27000.0,5.0,0.8333333333333334,5.0
PRV57301,No,2.0,20000.0,10000.0,2.0,2.0,3320.0,1660.0,2.0,4.0,23320.0,4.0,0.8,0.6666666666666666
PRV57302,No,2.0,14000.0,7000.0,2.0,,,,,2.0,14000.0,2.0,0.6666666666666666,2.0
PRV57303,No,6.0,49000.0,8166.666666666667,6.0,6.0,1170.0,195.0,4.0,12.0,50170.0,10.0,1.0909090909090908,0.8571428571428571
PRV57304,No,2.0,28000.0,14000.0,2.0,12.0,3130.0,260.8333333333333,2.0,14.0,31130.0,4.0,2.8,0.15384615384615385
PRV57305,No,,,,,35.0,6490.0,185.42857142857142,17.0,35.0,6490.0,17.0,1.9444444444444444,0.0
PRV57306,Yes,,,,,130.0,31930.0,245.6153846153846,90.0,130.0,31930.0,90.0,1.4285714285714286,0.0
PRV57307,No,11.0,126700.0,11518.181818181818,10.0,2.0,300.0,150.0,2.0,13.0,127000.0,12.0,1.0,3.6666666666666665
PRV57308,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57309,No,7.0,76000.0,10857.142857142857,7.0,2.0,150.0,75.0,2.0,9.0,76150.0,9.0,0.9,2.3333333333333335
PRV57310,Yes,31.0,352000.0,11354.838709677419,28.0,1.0,50.0,50.0,1.0,32.0,352050.0,29.0,1.0666666666666667,15.5
PRV57311,No,,,,,24.0,3340.0,139.16666666666666,11.0,24.0,3340.0,11.0,2.0,0.0
PRV57312,Yes,,,,,26.0,8740.0,336.15384615384613,9.0,26.0,8740.0,9.0,2.6,0.0
PRV57313,No,,,,,26.0,3880.0,149.23076923076923,24.0,26.0,3880.0,24.0,1.04,0.0
PRV57314,No,,,,,3.0,480.0,160.0,2.0,3.0,480.0,2.0,1.0,0.0
PRV57315,No,,,,,2.0,400.0,200.0,2.0,2.0,400.0,2.0,0.6666666666666666,0.0
PRV57316,No,23.0,268000.0,11652.173913043478,20.0,,,,,23.0,268000.0,20.0,1.0952380952380953,23.0
PRV57317,Yes,54.0,522000.0,9666.666666666666,51.0,22.0,1800.0,81.81818181818181,17.0,76.0,523800.0,68.0,1.1014492753623188,2.347826086956522
PRV57318,No,,,,,6.0,590.0,98.33333333333333,6.0,6.0,590.0,6.0,0.8571428571428571,0.0
PRV57319,No,6.0,36000.0,6000.0,6.0,15.0,8910.0,594.0,15.0,21.0,44910.0,21.0,0.9545454545454546,0.375
PRV57320,No,6.0,62000.0,10333.333333333334,6.0,1.0,60.0,60.0,1.0,7.0,62060.0,7.0,0.875,3.0
PRV57321,No,8.0,96000.0,12000.0,7.0,5.0,300.0,60.0,5.0,13.0,96300.0,12.0,1.0,1.3333333333333333
PRV57322,No,3.0,14000.0,4666.666666666667,3.0,3.0,140.0,46.666666666666664,3.0,6.0,14140.0,6.0,0.8571428571428571,0.75
PRV57324,No,15.0,158000.0,10533.333333333334,14.0,7.0,400.0,57.142857142857146,6.0,22.0,158400.0,20.0,1.0476190476190477,1.875
PRV57325,No,,,,,4.0,580.0,145.0,4.0,4.0,580.0,4.0,0.8,0.0
PRV57326,No,3.0,22000.0,7333.333333333333,3.0,,,,,3.0,22000.0,3.0,0.75,3.0
PRV57327,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57328,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57329,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57330,No,8.0,37000.0,4625.0,6.0,,,,,8.0,37000.0,6.0,1.1428571428571428,8.0
PRV57331,No,7.0,79000.0,11285.714285714286,7.0,9.0,1030.0,114.44444444444444,7.0,16.0,80030.0,14.0,1.0666666666666667,0.7
PRV57332,No,,,,,9.0,1340.0,148.88888888888889,6.0,9.0,1340.0,6.0,1.2857142857142858,0.0
PRV57333,No,,,,,57.0,20520.0,360.0,40.0,57.0,20520.0,40.0,1.3902439024390243,0.0
PRV57334,No,24.0,286000.0,11916.666666666666,21.0,2.0,430.0,215.0,2.0,26.0,286430.0,23.0,1.0833333333333333,8.0
PRV57335,Yes,2.0,11000.0,5500.0,2.0,45.0,9340.0,207.55555555555554,17.0,47.0,20340.0,19.0,2.35,0.043478260869565216
PRV57336,No,,,,,11.0,1430.0,130.0,10.0,11.0,1430.0,10.0,1.0,0.0
PRV57339,No,,,,,41.0,6180.0,150.73170731707316,16.0,41.0,6180.0,16.0,2.411764705882353,0.0
PRV57340,No,12.0,109000.0,9083.333333333334,12.0,2.0,40.0,20.0,2.0,14.0,109040.0,14.0,0.9333333333333333,4.0
PRV57341,Yes,47.0,481000.0,10234.04255319149,43.0,6.0,7600.0,1266.6666666666667,5.0,53.0,488600.0,48.0,1.0816326530612246,6.714285714285714
PRV57343,No,,,,,8.0,1950.0,243.75,6.0,8.0,1950.0,6.0,1.1428571428571428,0.0
PRV57344,Yes,14.0,122000.0,8714.285714285714,13.0,33.0,16770.0,508.1818181818182,11.0,47.0,138770.0,24.0,1.88,0.4117647058823529
PRV57345,Yes,26.0,199000.0,7653.846153846154,26.0,4.0,210.0,52.5,4.0,30.0,199210.0,30.0,0.967741935483871,5.2
PRV57346,No,,,,,33.0,9490.0,287.57575757575756,27.0,33.0,9490.0,27.0,1.1785714285714286,0.0
PRV57347,No,12.0,81000.0,6750.0,12.0,14.0,2980.0,212.85714285714286,12.0,26.0,83980.0,24.0,1.04,0.8
PRV57348,No,,,,,56.0,19000.0,339.2857142857143,40.0,56.0,19000.0,40.0,1.3658536585365855,0.0
PRV57350,No,4.0,28000.0,7000.0,4.0,2.0,110.0,55.0,2.0,6.0,28110.0,6.0,0.8571428571428571,1.3333333333333333
PRV57351,No,,,,,4.0,16530.0,4132.5,4.0,4.0,16530.0,4.0,0.8,0.0
PRV57352,No,3.0,15000.0,5000.0,3.0,2.0,1200.0,600.0,2.0,5.0,16200.0,5.0,0.8333333333333334,1.0
PRV57354,No,,,,,1.0,80.0,80.0,1.0,1.0,80.0,1.0,0.5,0.0
PRV57355,No,,,,,6.0,1840.0,306.6666666666667,2.0,6.0,1840.0,2.0,2.0,0.0
PRV57356,No,,,,,6.0,920.0,153.33333333333334,3.0,6.0,920.0,3.0,1.5,0.0
PRV57357,No,8.0,68000.0,8500.0,7.0,,,,,8.0,68000.0,7.0,1.0,8.0
PRV57358,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57359,No,,,,,3.0,1380.0,460.0,3.0,3.0,1380.0,3.0,0.75,0.0
PRV57361,No,,,,,1.0,40.0,40.0,1.0,1.0,40.0,1.0,0.5,0.0
PRV57363,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57364,No,2.0,37000.0,18500.0,1.0,,,,,2.0,37000.0,1.0,1.0,2.0
PRV57365,No,,,,,11.0,1510.0,137.27272727272728,9.0,11.0,1510.0,9.0,1.1,0.0
PRV57366,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57367,No,,,,,2.0,300.0,150.0,2.0,2.0,300.0,2.0,0.6666666666666666,0.0
PRV57368,No,,,,,2.0,400.0,200.0,2.0,2.0,400.0,2.0,0.6666666666666666,0.0
PRV57369,No,10.0,114000.0,11400.0,9.0,,,,,10.0,114000.0,9.0,1.0,10.0
PRV57371,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57372,No,5.0,46000.0,9200.0,4.0,2.0,910.0,455.0,2.0,7.0,46910.0,6.0,1.0,1.6666666666666667
PRV57373,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57374,No,,,,,2.0,40.0,20.0,2.0,2.0,40.0,2.0,0.6666666666666666,0.0
PRV57375,No,2.0,17000.0,8500.0,2.0,7.0,1830.0,261.42857142857144,4.0,9.0,18830.0,6.0,1.2857142857142858,0.25
PRV57376,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57378,No,,,,,2.0,390.0,195.0,1.0,2.0,390.0,1.0,1.0,0.0
PRV57379,No,3.0,44000.0,14666.666666666666,3.0,1.0,100.0,100.0,1.0,4.0,44100.0,4.0,0.8,1.5
PRV57380,No,,,,,6.0,1300.0,216.66666666666666,3.0,6.0,1300.0,3.0,1.5,0.0
PRV57381,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57382,No,,,,,6.0,900.0,150.0,2.0,6.0,900.0,2.0,2.0,0.0
PRV57385,No,,,,,4.0,500.0,125.0,3.0,4.0,500.0,3.0,1.0,0.0
PRV57386,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57388,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57389,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57390,No,,,,,2.0,100.0,50.0,2.0,2.0,100.0,2.0,0.6666666666666666,0.0
PRV57391,No,,,,,3.0,2200.0,733.3333333333334,2.0,3.0,2200.0,2.0,1.0,0.0
PRV57392,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57393,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57394,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57396,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57397,No,3.0,38000.0,12666.666666666666,3.0,,,,,3.0,38000.0,3.0,0.75,3.0
PRV57398,No,2.0,50000.0,25000.0,2.0,,,,,2.0,50000.0,2.0,0.6666666666666666,2.0
PRV57399,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57400,No,4.0,27000.0,6750.0,3.0,,,,,4.0,27000.0,3.0,1.0,4.0
PRV57401,No,6.0,43000.0,7166.666666666667,6.0,,,,,6.0,43000.0,6.0,0.8571428571428571,6.0
PRV57402,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57403,No,4.0,56000.0,14000.0,4.0,,,,,4.0,56000.0,4.0,0.8,4.0
PRV57404,No,2.0,6000.0,3000.0,2.0,2.0,490.0,245.0,2.0,4.0,6490.0,4.0,0.8,0.6666666666666666
PRV57405,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57406,No,31.0,287000.0,9258.064516129032,28.0,2.0,40.0,20.0,2.0,33.0,287040.0,30.0,1.064516129032258,10.333333333333334
PRV57407,No,,,,,8.0,2840.0,355.0,5.0,8.0,2840.0,5.0,1.3333333333333333,0.0
PRV57408,No,,,,,3.0,80.0,26.666666666666668,3.0,3.0,80.0,3.0,0.75,0.0
PRV57409,Yes,13.0,108000.0,8307.692307692309,13.0,2.0,450.0,225.0,2.0,15.0,108450.0,15.0,0.9375,4.333333333333333
PRV57410,No,,,,,30.0,9590.0,319.6666666666667,10.0,30.0,9590.0,10.0,2.727272727272727,0.0
PRV57411,No,,,,,4.0,3360.0,840.0,4.0,4.0,3360.0,4.0,0.8,0.0
PRV57412,No,5.0,29000.0,5800.0,4.0,23.0,15280.0,664.3478260869565,6.0,28.0,44280.0,10.0,2.5454545454545454,0.20833333333333334
PRV57413,No,,,,,2.0,120.0,60.0,2.0,2.0,120.0,2.0,0.6666666666666666,0.0
PRV57414,No,12.0,139000.0,11583.333333333334,10.0,1.0,20.0,20.0,1.0,13.0,139020.0,11.0,1.0833333333333333,6.0
PRV57415,No,,,,,4.0,510.0,127.5,2.0,4.0,510.0,2.0,1.3333333333333333,0.0
PRV57416,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57417,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57419,No,,,,,3.0,490.0,163.33333333333334,3.0,3.0,490.0,3.0,0.75,0.0
PRV57421,No,,,,,5.0,200.0,40.0,5.0,5.0,200.0,5.0,0.8333333333333334,0.0
PRV57422,No,,,,,3.0,100.0,33.333333333333336,3.0,3.0,100.0,3.0,0.75,0.0
PRV57423,No,,,,,4.0,1230.0,307.5,4.0,4.0,1230.0,4.0,0.8,0.0
PRV57424,No,,,,,9.0,7570.0,841.1111111111111,4.0,9.0,7570.0,4.0,1.8,0.0
PRV57425,Yes,25.0,213200.0,8528.0,20.0,6.0,2840.0,473.3333333333333,5.0,31.0,216040.0,25.0,1.1923076923076923,3.5714285714285716
PRV57426,No,,,,,10.0,1410.0,141.0,3.0,10.0,1410.0,3.0,2.5,0.0
PRV57427,No,9.0,66000.0,7333.333333333333,8.0,1.0,10.0,10.0,1.0,10.0,66010.0,9.0,1.0,4.5
PRV57429,No,,,,,10.0,1920.0,192.0,5.0,10.0,1920.0,5.0,1.6666666666666667,0.0
PRV57431,No,,,,,1.0,500.0,500.0,1.0,1.0,500.0,1.0,0.5,0.0
PRV57432,No,,,,,5.0,1680.0,336.0,3.0,5.0,1680.0,3.0,1.25,0.0
PRV57433,No,10.0,100000.0,10000.0,10.0,2.0,160.0,80.0,2.0,12.0,100160.0,12.0,0.9230769230769231,3.3333333333333335
PRV57434,No,,,,,32.0,12140.0,379.375,13.0,32.0,12140.0,13.0,2.2857142857142856,0.0
PRV57435,No,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0
PRV57436,No,,,,,4.0,2400.0,600.0,3.0,4.0,2400.0,3.0,1.0,0.0
PRV57437,No,3.0,31000.0,10333.333333333334,3.0,3.0,2170.0,723.3333333333334,3.0,6.0,33170.0,6.0,0.8571428571428571,0.75
PRV57438,No,4.0,22000.0,5500.0,3.0,,,,,4.0,22000.0,3.0,1.0,4.0
PRV57440,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57441,No,,,,,5.0,880.0,176.0,3.0,5.0,880.0,3.0,1.25,0.0
PRV57443,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57444,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57445,No,1.0,8000.0,8000.0,1.0,3.0,150.0,50.0,1.0,4.0,8150.0,2.0,1.3333333333333333,0.25
PRV57446,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57447,No,,,,,1.0,300.0,300.0,1.0,1.0,300.0,1.0,0.5,0.0
PRV57448,No,,,,,19.0,1990.0,104.73684210526316,8.0,19.0,1990.0,8.0,2.111111111111111,0.0
PRV57449,No,,,,,5.0,2470.0,494.0,3.0,5.0,2470.0,3.0,1.25,0.0
PRV57450,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57452,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57453,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57454,No,,,,,5.0,1040.0,208.0,3.0,5.0,1040.0,3.0,1.25,0.0
PRV57455,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57456,No,,,,,2.0,160.0,80.0,2.0,2.0,160.0,2.0,0.6666666666666666,0.0
PRV57459,No,,,,,1.0,20.0,20.0,1.0,1.0,20.0,1.0,0.5,0.0
PRV57460,No,,,,,4.0,730.0,182.5,3.0,4.0,730.0,3.0,1.0,0.0
PRV57461,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57462,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57463,No,,,,,1.0,50.0,50.0,1.0,1.0,50.0,1.0,0.5,0.0
PRV57464,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57465,No,,,,,4.0,250.0,62.5,3.0,4.0,250.0,3.0,1.0,0.0
PRV57467,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57468,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57469,No,,,,,9.0,1770.0,196.66666666666666,7.0,9.0,1770.0,7.0,1.125,0.0
PRV57470,No,,,,,1.0,70.0,70.0,1.0,1.0,70.0,1.0,0.5,0.0
PRV57471,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57472,No,,,,,1.0,100.0,100.0,1.0,1.0,100.0,1.0,0.5,0.0
PRV57473,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57474,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57475,No,,,,,2.0,100.0,50.0,2.0,2.0,100.0,2.0,0.6666666666666666,0.0
PRV57476,No,,,,,7.0,1670.0,238.57142857142858,4.0,7.0,1670.0,4.0,1.4,0.0
PRV57477,No,,,,,1.0,700.0,700.0,1.0,1.0,700.0,1.0,0.5,0.0
PRV57479,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57481,Yes,33.0,333000.0,10090.90909090909,28.0,,,,,33.0,333000.0,28.0,1.1379310344827587,33.0
PRV57484,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57485,No,,,,,1.0,200.0,200.0,1.0,1.0,200.0,1.0,0.5,0.0
PRV57486,No,,,,,1.0,100.0,100.0,1.0,1.0,100.0,1.0,0.5,0.0
PRV57487,No,7.0,40000.0,5714.285714285715,6.0,,,,,7.0,40000.0,6.0,1.0,7.0
PRV57488,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57489,No,8.0,81000.0,10125.0,8.0,,,,,8.0,81000.0,8.0,0.8888888888888888,8.0
PRV57490,No,8.0,93000.0,11625.0,8.0,,,,,8.0,93000.0,8.0,0.8888888888888888,8.0
PRV57491,No,,,,,6.0,760.0,126.66666666666667,5.0,6.0,760.0,5.0,1.0,0.0
PRV57492,No,23.0,212000.0,9217.391304347826,22.0,8.0,1000.0,125.0,6.0,31.0,213000.0,28.0,1.0689655172413792,2.5555555555555554
PRV57495,Yes,28.0,265000.0,9464.285714285714,26.0,7.0,1390.0,198.57142857142858,7.0,35.0,266390.0,33.0,1.0294117647058822,3.5
PRV57496,No,,,,,2.0,90.0,45.0,2.0,2.0,90.0,2.0,0.6666666666666666,0.0
PRV57499,No,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PRV57500,No,,,,,5.0,1080.0,216.0,5.0,5.0,1080.0,5.0,0.8333333333333334,0.0
PRV57501,No,,,,,6.0,1220.0,203.33333333333334,6.0,6.0,1220.0,6.0,0.8571428571428571,0.0
PRV57502,Yes,62.0,658500.0,10620.967741935483,54.0,14.0,930.0,66.42857142857143,14.0,76.0,659430.0,68.0,1.1014492753623188,4.133333333333334
PRV57504,No,,,,,2.0,670.0,335.0,2.0,2.0,670.0,2.0,0.6666666666666666,0.0
PRV57507,No,,,,,10.0,1660.0,166.0,10.0,10.0,1660.0,10.0,0.9090909090909091,0.0
PRV57509,No,,,,,6.0,1270.0,211.66666666666666,5.0,6.0,1270.0,5.0,1.0,0.0
PRV57510,No,22.0,172000.0,7818.181818181818,22.0,18.0,1960.0,108.88888888888889,17.0,40.0,173960.0,39.0,1.0,1.1578947368421053
PRV57512,No,,,,,2.0,100.0,50.0,2.0,2.0,100.0,2.0,0.6666666666666666,0.0
PRV57514,No,,,,,6.0,250.0,41.666666666666664,5.0,6.0,250.0,5.0,1.0,0.0
